0	11
0.1	20
0.2	90
0.3	28
0.4	31
0.5	33
0.6	24
0.7	33
0.8	12
0.9	24
1	29
0	26
0.1	26
0.2	41
0.3	23
0.4	8
0.5	19
0.6	23
0.7	12
0.8	42
0.9	16
1	24
0	32
0.1	23
0.2	19
0.3	23
0.4	42
0.5	22
0.6	32
0.7	36
0.8	9
0.9	23
1	24
