0	1076.87
1	888.119
2	205.621
3	214.076
4	461.14
5	57.6476
6	747.376
7	41.0743
8	138.941
9	481.887
10	65.5031
0	636.756
1	2193.68
2	233.132
3	314.217
4	725.98
5	100.784
6	1031.58
7	549.409
8	346.161
9	642.892
10	477.626
0	957.954
1	924.472
2	380.146
3	167.729
4	67.0929
5	813.004
6	234.569
7	796.572
8	1190.05
9	125.607
10	721.056
