0	100.69
0.1	176.06
0.2	763.095
0.3	243.145
0.4	268.428
0.5	284.868
0.6	209.513
0.7	284.883
0.8	108.889
0.9	209.587
1	251.513
0	226.308
0.1	226.32
0.2	352.492
0.3	201.08
0.4	75.4312
0.5	167.559
0.6	201.048
0.7	108.953
0.8	360.505
0.9	142.795
1	209.651
0	278.268
0.1	201.667
0.2	167.601
0.3	201.861
0.4	362.034
0.5	193.55
0.6	276.674
0.7	309.983
0.8	83.7888
0.9	201.209
1	209.501
