10	1000
20	40
30	87
40	54
50	24
60	13
70	49
80	44
90	33
100	28
110	41
120	15
130	10
140	25
150	14
160	29
170	21
180	26
190	13
200	9
210	15
220	29
230	10
240	10
250	15
260	14
270	16
280	13
290	14
300	13
