10	129.361
20	109.291
30	365.24
40	295.453
50	168.066
60	111.211
70	482.037
80	493.77
90	434.137
100	1582.26
110	633.975
120	262.538
130	209.304
140	507.48
150	305.242
160	664.937
170	517.736
180	675.153
190	363.727
200	273.97
210	470.45
220	916.4
230	345.322
240	358.388
250	538.672
260	598.505
270	607.708
280	522.346
290	581.574
300	560.097
